: 0.0000000000000000000000000000000000000001187214153685230, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000685602674629977, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000001167434983905743, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000001210761427633137, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000269980088659872, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000668886205797609, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000479412951552482, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000001147156775685867, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000001156510693983617, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000954748455334588, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000001200089839023027, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000988554234726831, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000001148882873011194, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000278899694877787, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000615949883204453, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000863295818700885, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001035399714593601, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001034859135832046, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000725993753764536, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000514961223417384, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000049394361750255, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000518431689887266, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000870819322341234, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000202236267465545, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000031483614928047, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000892802310358031, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000003087711382936, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000001306021048909620, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000270171248565696, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000572510571779310, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001003695271547220, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000271441551316203, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001061995418869032, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000946500493905514, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000102960380475095, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000194277227164096, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000371139624290936, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000157386654709048, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000001056742610887620, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000001107356748614303, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000551667060180662, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000674129402986720, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000740926084054971, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000394916906787324, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001278128058833400, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000243197565822922, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000157008853043680, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000001046722190692666, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000004756905082457, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000838083840615802, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000270945991830433, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000063950805415948, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000487596415292477, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000759055313977957, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000624677880761220, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000199776534377919, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000325775834786399, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000381880100941389, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000504738526204897, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000219015396110541, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000384982213195508, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000996627845031775, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000062437423169179, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000348406399978597, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000845810155354094, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000341495256956795, 00000000 00000000 00000000 00000001
: 129345889989406603853863974401474560.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -60734901294157355850308719281700864.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -104700775416515001494816647458848768.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 4531099323244586884701965363707904.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111100
: 52230487781412973033365141960261632.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -49708764741481475568356830738382848.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 51733116499733817683548336480583680.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -40677494984058098548915167245107200.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -1034779921046855973380091600175104.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000110
: -23584601071530459547423816992948224.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -17786865361483280629238854238339072.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 32527116103194949978779079682293760.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111101
: -23058463113325246056676686330593280.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 62536151034982174327129456970301440.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 60460694380575401388387144495529984.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -18490222735838546979008423149961216.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -42580861053120084650462167391272960.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 25137754407126799939992696077156352.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111101
: 55475625543012431651474645750644736.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -65421489159113524570470865078059008.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 94010039168434177553474681527336960.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 90421669309292970702499801506775040.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -111009745229978119314086690304294912.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 75577209931503392587137341315874816.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -121606350433102745768401290970267648.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -36594942754191008049918718192386048.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 74230736394533019198577863504691200.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 122522406103104033047151279547088896.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -131427235372260455568822091609276416.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 131279677806428849627787868426469376.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -101845054553424003316405204173193216.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -80100625481005724421479358558896128.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 2711149922204402936310296987303936.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111011
: 132310714716985036014305848940560384.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -44917620631239683606231045818548224.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -120570826826892400805482797543194624.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -61249732922476171800516885764636672.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -50367640568872764786638529551663104.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -112049184489079278568013148582838272.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 89320415758992965844768435342409728.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -100567155325742402380868724472152064.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 59965469019838118257829914146242560.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -38139184600506220685772125038968832.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -65148294733172102554154042090586112.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -99307118034457667426411797949710336.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 126827991954015885839844766101012480.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -127833473679892684916920722978242560.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 59118297865635952862913478606716928.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 110273464574841235418176979252281344.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -12634612395498760963577765882232832.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 93257080927297767585734993108795392.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 52461586759277740142088537306562560.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 96739312151617433770976320090537984.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 122351351402384145368912357236932608.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 42888229383126705696881099927453696.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -54051015659528988874496010595860480.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 54917804433692337633029773737328640.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -19308850283771141136989944824201216.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -9106888768756870856698363727839232.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000100
: -98866046303981704388829375734218752.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -29957455232065890616249608635940864.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 15916571735349865954972411268956160.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111101
: -45586974537164551750429219481452544.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -30209973042691104419340573502078976.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 33646905983461927573409564985393152.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111101
: 64099679837351461439894389461614592.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 98082485304439233761490677859876864.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -75058514998661115168966040732303360.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -57194994660025258176226151018528768.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 110339799700027236246988966856753152.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -79916069530798038185768967773093888.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -41963943598935051122806979662184448.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -106434538713594865887256128010584064.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -113275226476993808570069060184702976.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -28339736622949130386869212642541568.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 107764903955430298934368212204126208.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -121063896465296235790864552231436288.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -40432897982547454949852487169867776.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -102661674520018856610352655090319360.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -91066625147078518950798389915156480.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -30137620565502087543331853218873344.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -40494636203617782984504887211982848.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 132304472132706566963560267091279872.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -109142479961749017820636946928500736.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 132302424943980730246829952141885440.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -89199034645474952221768386216984576.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 102848165450860229086568591348727808.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -19632704815431281722749253505253376.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: -56000566285975090964151675075428352.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 68282632195413660639140110885978112.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 105094043451076203817760472071929856.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: -31007370608592457313963019543248896.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000011
: 10638706776033705167794575350169600.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111101
: -91635024742002130187002910896816128.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 89997288025512401957231913626238976.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 96528804981371626667524678127452160.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 3827022436204254014514952023310336.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111011
: -50278501484911482536510889291415552.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: -80944494495011248708492888605982720.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00000010
: 62251631864059959387167927071408128.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11111110
: 0.0000000000000000000000000000000098375941403929685717078, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000085285509244131114244267, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000001828252199203377294658, 11111111 11111111 11111111 11111100
: 0.0000000000000000000000000000000068453864274766718273037, 00000000 00000000 00000000 00001010
: -0.0000000000000000000000000000000007888515854571832466190, 11111111 11111111 11111111 11111010
: -0.0000000000000000000000000000000024338561182824702562905, 11111111 11111111 11111111 11111000
: -0.0000000000000000000000000000000058185713079557103324827, 11111111 11111111 11111111 11110110
: -0.0000000000000000000000000000000031287782908815627506101, 11111111 11111111 11111111 11111000
: -0.0000000000000000000000000000000019072605038486234234043, 11111111 11111111 11111111 11111001
: -0.0000000000000000000000000000000128530072181175493297322, 11111111 11111111 11111111 11110100
: 0.0000000000000000000000000000000114602440945470605626067, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000079493892395502256305005, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000092323464422393073381112, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000050675693256229657729435, 11111111 11111111 11111111 11110111
: 0.0000000000000000000000000000000019342783847502632922934, 00000000 00000000 00000000 00000111
: 0.0000000000000000000000000000000089761539632776507518245, 00000000 00000000 00000000 00001011
: 0.0000000000000000000000000000000109038140659813137835140, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000037890812084428817993965, 11111111 11111111 11111111 11111000
: -0.0000000000000000000000000000000094481016806718962179175, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000007712451064016870092916, 00000000 00000000 00000000 00000110
: 0.0000000000000000000000000000000081493045234657423458327, 00000000 00000000 00000000 00001011
: 0.0000000000000000000000000000000011032433158101002984437, 00000000 00000000 00000000 00000110
: 0.0000000000000000000000000000000065379794565897400487542, 00000000 00000000 00000000 00001010
: -0.0000000000000000000000000000000111673678513682249056066, 11111111 11111111 11111111 11110100
: -0.0000000000000000000000000000000005183800471425749964192, 11111111 11111111 11111111 11111011
: 0.0000000000000000000000000000000092211768744182676977615, 00000000 00000000 00000000 00001011
: 0.0000000000000000000000000000000102320993569138591826614, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000120558862723960165163554, 11111111 11111111 11111111 11110100
: -0.0000000000000000000000000000000033740289504307233110535, 11111111 11111111 11111111 11111000
: 0.0000000000000000000000000000000097951925695808592476853, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000099055551544342997495870, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000053181015760967694825551, 00000000 00000000 00000000 00001001
: -0.0000000000000000000000000000000086701631642446375909529, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000035483273681087447999559, 00000000 00000000 00000000 00001000
: 0.0000000000000000000000000000000037826089483701287572085, 00000000 00000000 00000000 00001000
: -0.0000000000000000000000000000000008763197426423787439659, 11111111 11111111 11111111 11111010
: 0.0000000000000000000000000000000049681596421312756123290, 00000000 00000000 00000000 00001001
: -0.0000000000000000000000000000000079354013213477369137211, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000055577300469044325188744, 00000000 00000000 00000000 00001010
: 0.0000000000000000000000000000000040655042471363586852097, 00000000 00000000 00000000 00001001
: -0.0000000000000000000000000000000016422795586542411115582, 11111111 11111111 11111111 11111001
: 0.0000000000000000000000000000000088086150514543142958798, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000093387987696494152025408, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000038218664547209571392003, 00000000 00000000 00000000 00001000
: -0.0000000000000000000000000000000022983428541511771447498, 11111111 11111111 11111111 11111001
: 0.0000000000000000000000000000000073318953172841820385499, 00000000 00000000 00000000 00001010
: 0.0000000000000000000000000000000024913960807246100720495, 00000000 00000000 00000000 00001000
: 0.0000000000000000000000000000000131315531323930215672721, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000064889889420311272787787, 11111111 11111111 11111111 11110110
: -0.0000000000000000000000000000000049434610624909716118200, 11111111 11111111 11111111 11110111
: -0.0000000000000000000000000000000100411886831431125947580, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000105026082449421808502556, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000114017820031228668835520, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000081585718429028846642400, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000051758689078356631865733, 11111111 11111111 11111111 11110111
: -0.0000000000000000000000000000000092991045413198816489565, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000040018628996581027355032, 11111111 11111111 11111111 11110111
: 0.0000000000000000000000000000000023623389316326377496467, 00000000 00000000 00000000 00001000
: -0.0000000000000000000000000000000071657319039111978784123, 11111111 11111111 11111111 11110110
: -0.0000000000000000000000000000000055705975035658157322556, 11111111 11111111 11111111 11110110
: 0.0000000000000000000000000000000132735871168854635282162, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000057029030490128152616287, 00000000 00000000 00000000 00001010
: 0.0000000000000000000000000000000013031164236356438461244, 00000000 00000000 00000000 00000111
: -0.0000000000000000000000000000000066985162876636856020006, 11111111 11111111 11111111 11110110
: 0.0000000000000000000000000000000083197822215856770771843, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000018104095727861933207134, 11111111 11111111 11111111 11111001
: 0.0000000000000000000000000000000121126419531981184024704, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000081902019034639345323336, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000122662269890816699057615, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000015184196645457924327620, 00000000 00000000 00000000 00000111
: -0.0000000000000000000000000000000110856924287938721104584, 11111111 11111111 11111111 11110100
: 0.0000000000000000000000000000000126925131959153695728175, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000050073243356235130682579, 00000000 00000000 00000000 00001001
: 0.0000000000000000000000000000000044450823280449635828867, 00000000 00000000 00000000 00001001
: 0.0000000000000000000000000000000024208950647341538067771, 00000000 00000000 00000000 00001000
: 0.0000000000000000000000000000000027291440466147533099048, 00000000 00000000 00000000 00001000
: 0.0000000000000000000000000000000044829400528175597619194, 00000000 00000000 00000000 00001001
: 0.0000000000000000000000000000000057240299109003747209610, 00000000 00000000 00000000 00001010
: 0.0000000000000000000000000000000015255961497882275598401, 00000000 00000000 00000000 00000111
: 0.0000000000000000000000000000000111929576290680744938578, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000094694784591336820678537, 00000000 00000000 00000000 00001011
: -0.0000000000000000000000000000000030381642315778894948914, 11111111 11111111 11111111 11111000
: 0.0000000000000000000000000000000024288102912396995056295, 00000000 00000000 00000000 00001000
: -0.0000000000000000000000000000000073870938350724851722695, 11111111 11111111 11111111 11110110
: 0.0000000000000000000000000000000128366983203625047090465, 00000000 00000000 00000000 00001100
: 0.0000000000000000000000000000000111624383444029988298729, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000054688842558006729351596, 11111111 11111111 11111111 11110110
: 0.0000000000000000000000000000000053648877251391289381883, 00000000 00000000 00000000 00001001
: 0.0000000000000000000000000000000055591987581395017678364, 00000000 00000000 00000000 00001010
: -0.0000000000000000000000000000000004524126651470068308042, 11111111 11111111 11111111 11111011
: 0.0000000000000000000000000000000122453825260937611851578, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000005652121697955030368607, 11111111 11111111 11111111 11111011
: -0.0000000000000000000000000000000086452509235178730359539, 11111111 11111111 11111111 11110101
: 0.0000000000000000000000000000000128858268698396033923174, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000087492361761193471843295, 11111111 11111111 11111111 11110101
: -0.0000000000000000000000000000000107863868570351776568918, 11111111 11111111 11111111 11110100
: 0.0000000000000000000000000000000062426432679321337806594, 00000000 00000000 00000000 00001010
: 0.0000000000000000000000000000000077326472749331832950146, 00000000 00000000 00000000 00001011
: 0.0000000000000000000000000000000117221501335254886978924, 00000000 00000000 00000000 00001100
: -0.0000000000000000000000000000000129015766904344826428043, 11111111 11111111 11111111 11110100
: 113403026688436605204008271872.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11000011
: 901694933910885336313071927296.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11011011
: -814968677867753804383878381568.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00100110
: -1141552829794434084097056833536.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00100010
: 937623425157206146454917218304.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11011100
: 320201723718689221817418121216.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11010000
: -1129274542330851655917347274752.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00100010
: 255034377911520159228602875904.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11001101
: -248241249538813847818270146560.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00110011
: -1267953322481641085114739851264.0000000000000000000000000000000000000000000000000000000, 10000000 00000000 00000000 00100000
: 130809960095281144515230957568.0000000000000000000000000000000000000000000000000000000, 01111111 11111111 11111111 11000101
