: -0.0000000000000000000000000000000000000000000000140411938, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000010312228796, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000004998587784, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000010858760207, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000003866637657, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000001769918078, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000010880167406, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000003110802798, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000005962144779, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000003152041230, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000002575717915, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000004529770085, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000009124515125, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000011856065586, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000007777181313, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000002486611853, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000001495940648, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000009393751127, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000009606608061, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000003253862721, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000000451088943, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000013056391301, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000012172168369, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000004957066705, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000007444617861, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000013214663363, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000001700551856, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000003925586091, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000006350426182, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000003265101116, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000006799619246, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000010415152995, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000002340584732, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000003739178381, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000008602063483, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000001299000333, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000012717474073, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000001153499905, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000009480354195, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000009368990907, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000009932193789, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000009625620365, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000008628748752, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000003979332985, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000009429375847, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000010082287989, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000005885131389, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000004866205285, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000010215731048, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000010918721541, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000004742087423, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000003308233450, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000003512428947, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000012400493337, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000004481585836, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000008521288462, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000007902332794, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000004471305274, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000006507292758, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000004092064602, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000004820802054, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000000318725219, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000002922129610, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000005728569074, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000000015502983, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000000739954758, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000012835555062, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000010285349836, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000004099686555, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000012974113086, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000008658560541, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000006293837629, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000004026515783, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000043034170669, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000066379431418, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000009338526411, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000005300268104, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000012642403641, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000130919490790, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000094356612441, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000103233961265, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000050649526071, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000011540774756, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000003303388339, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000110088456156, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000067976130417, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000068587379517, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000049141100626, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000052401414880, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000086747425022, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000128100665494, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000071878224052, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000123181682661, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000059073807825, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000052307723767, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000121500108452, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000050804831601, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000065724334493, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000080866791424, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000001825954339, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000110350950660, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000103458369194, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000047782318889, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000106564744996, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000098496968375, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000100703155155, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000036168915055, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000026833334029, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000028701831506, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000094890841439, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000034600448764, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000106365173107, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000104591837946, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000069316255857, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000094623946069, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000048050881867, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000121512000689, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000100945342947, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000056498452549, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000094837157671, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000034438036017, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000128905412865, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000068501552985, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000109962380795, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000110325475467, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000073184422666, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000043899254271, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000132285626169, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000100627672118, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000053969897587, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000122994100682, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000127069571950, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000072208688213, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000099139753302, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000047674938655, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000114360095173, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000101134454519, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000033846149700, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000116809324619, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000076218528312, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000054061324853, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000119138352730, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000017135592215, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000056297483733, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000105549571793, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000088402899871, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000118474832837, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000113431259646, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000124763996547, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000110164421429, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000007551688774, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000009934010497, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000111402244386, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000007913899950, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000104670496093, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000081815912513, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000036815508652, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000046778435763, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000008579376383, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000105036913363, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000097647165104, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000035351066269, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000054475005112, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000010826711089, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000097898657156, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000052715949227, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000076955143019, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000073408983226, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000096267141096, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000122972861595, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000011638078583, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000119870395318, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000035519739566, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000520396742201, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000469337797165, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001207615248731, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001316895621360, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000220101587915, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001262083070635, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000523469427967, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000810226677144, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000768782212822, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000783936134388, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000630334713569, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000349291979514, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001001066491092, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000576057594654, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000383258035824, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000428716333019, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000781358160031, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000083704486202, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000848991752951, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000735952771798, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000530243062802, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000306521209189, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000224483481003, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000137744416566, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001183564798761, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000716333221121, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000002365753773, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000438939792984, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000440390261025, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001204494845047, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001045418879188, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001076724399453, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000822928704679, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000364638438272, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000225586399512, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000022177846555, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001077387296651, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000434437183741, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000079719530612, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000344288268958, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000200718559811, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000010197050196, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001209678821344, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000080165922643, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000298281969202, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000569370145390, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000437870576979, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000643651826087, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001223747386151, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000152814221547, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000034954283921, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000290971294164, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000142222118279, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000707929898618, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000406846088153, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001282489177062, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000752887840118, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000880079912197, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001160123861736, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000981767763726, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000303287095840, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000846294879893, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000502698129805, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000750941683131, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000561573003473, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001271848929595, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000198730345556, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000585554123997, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001239794984377, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000520163032178, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000728016374868, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001168053851201, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000759829198527, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000298009793151, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000877995336864, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000856853034467, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000635160581399, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000323174965527, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000529503554893, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000080712218796, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001081771334691, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001014748663022, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000784189405328, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001133456547534, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001277300758586, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000479141749365, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000000968468195397, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001189136904549, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000675148803506, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000797287142533, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000789391129149, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000000700476559854, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001128314459052, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000255547355414, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000439644682121, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001144625836094, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000001096868540457, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000001098617624546, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000891975856563, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000000307743212985, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000005605877729696, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000005051654745168, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000004035414187672, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000011281121746855, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000005548053457208, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000003732665157705, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000011293040925539, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000003468736883485, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000009286832890722, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000877182243511, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000001396262367300, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000000646631412103, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000009499529731569, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000011833635923812, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000010707298414518, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000008786807418632, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000008610874639449, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000001591128892290, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000003365062820970, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000002209069626373, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000007018292405256, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000009035129509461, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000009272436359815, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000003430676628707, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000008486446370489, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000006151668300809, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000010097890125767, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000002331566737407, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000011450254436509, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000010323184351797, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000002446551914343, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000011047196362539, 00000000 00000000 00000000 00000001
: 0.0000000000000000000000000000000000000000012427788716827, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000003622864700249, 11111111 11111111 11111111 11111111
: 0.0000000000000000000000000000000000000000007980232417292, 00000000 00000000 00000000 00000001
: -0.0000000000000000000000000000000000000000005422834389554, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000007025450164791, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000012800006495808, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000007707922243804, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000007536213688935, 11111111 11111111 11111111 11111111
: -0.0000000000000000000000000000000000000000012843659449988, 11111111 11111111 11111111 11111111
